id,danceName,artist,danceType,aliases_pipe,styleTags_pipe,sceneTags_pipe,outfitKeywords_pipe,avoidKeywords_pipe,stageOutfitProfiles,stageOutfitSummary,reviewNotes
itzy-algorhythm,Algorhythm,ITZY,K-pop,Algorhythm|algorhythm|ITZY Algorhythm|Algorhythm ITZY,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
itzy-five,Five,ITZY,K-pop,Five|five|ITZY Five|Five ITZY,运动|甜酷|机能,练舞房|舞台|日常,运动背心|工装裙裤|短款夹克|球鞋|护腕|银色配饰,拖地长裙|高跟细跟,,偏练舞房和机能运动路线，适合运动背心、工装裙裤、短夹克和稳固球鞋，兼顾力量感与动作舒展。,
twice-like-ooh-ahh,Like Ooh-Ahh,TWICE,K-pop,Like Ooh-Ahh|like ooh-ahh|TWICE Like Ooh-Ahh|Like Ooh-Ahh TWICE|likeooh-ahh,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-cheer-up,Cheer Up,TWICE,K-pop,Cheer Up|cheer up|TWICE Cheer Up|Cheer Up TWICE|cheerup,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-tt,TT,TWICE,K-pop,TT|tt|TWICE TT|TT TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-knock-knock,Knock Knock,TWICE,K-pop,Knock Knock|knock knock|TWICE Knock Knock|Knock Knock TWICE|knockknock,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-signal,Signal,TWICE,K-pop,Signal|signal|TWICE Signal|Signal TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-likey,Likey,TWICE,K-pop,Likey|likey|TWICE Likey|Likey TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-heart-shaker,Heart Shaker,TWICE,K-pop,Heart Shaker|heart shaker|TWICE Heart Shaker|Heart Shaker TWICE|heartshaker,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-what-is-love,What Is Love?,TWICE,K-pop,What Is Love?|what is love?|TWICE What Is Love?|What Is Love? TWICE|whatislove?,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-dance-the-night-away,Dance The Night Away,TWICE,K-pop,Dance The Night Away|dance the night away|TWICE Dance The Night Away|Dance The Night Away TWICE|dancethenightaway,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-yes-or-yes,Yes or Yes,TWICE,K-pop,Yes or Yes|yes or yes|TWICE Yes or Yes|Yes or Yes TWICE|yesoryes,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-fancy,Fancy,TWICE,K-pop,Fancy|fancy|TWICE Fancy|Fancy TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-feel-special,Feel Special,TWICE,K-pop,Feel Special|feel special|TWICE Feel Special|Feel Special TWICE|feelspecial,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-more-and-more,More & More,TWICE,K-pop,More & More|more & more|TWICE More & More|More & More TWICE|more&more,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-i-can-t-stop-me,I Can't Stop Me,TWICE,K-pop,I Can't Stop Me|i can't stop me|TWICE I Can't Stop Me|I Can't Stop Me TWICE|ican'tstopme,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-cry-for-me,Cry For Me,TWICE,K-pop,Cry For Me|cry for me|TWICE Cry For Me|Cry For Me TWICE|cryforme,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-alcohol-free,Alcohol-Free,TWICE,K-pop,Alcohol-Free|alcohol-free|TWICE Alcohol-Free|Alcohol-Free TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-the-feels,The Feels,TWICE,K-pop,The Feels|the feels|TWICE The Feels|The Feels TWICE|thefeels,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-scientist,Scientist,TWICE,K-pop,Scientist|scientist|TWICE Scientist|Scientist TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-talk-that-talk,Talk That Talk,TWICE,K-pop,Talk That Talk|talk that talk|TWICE Talk That Talk|Talk That Talk TWICE|talkthattalk,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-set-me-free,Set Me Free,TWICE,K-pop,Set Me Free|set me free|TWICE Set Me Free|Set Me Free TWICE|setmefree,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-moonlight-sunrise,Moonlight Sunrise,TWICE,K-pop,Moonlight Sunrise|moonlight sunrise|TWICE Moonlight Sunrise|Moonlight Sunrise TWICE|moonlightsunrise,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-i-got-you,I Got You,TWICE,K-pop,I Got You|i got you|TWICE I Got You|I Got You TWICE|igotyou,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-one-spark,One Spark,TWICE,K-pop,One Spark|one spark|TWICE One Spark|One Spark TWICE|onespark,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-strategy,Strategy,TWICE,K-pop,Strategy|strategy|TWICE Strategy|Strategy TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-hare-hare,Hare Hare,TWICE,K-pop,Hare Hare|hare hare|TWICE Hare Hare|Hare Hare TWICE|harehare,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-perfect-world,Perfect World,TWICE,K-pop,Perfect World|perfect world|TWICE Perfect World|Perfect World TWICE|perfectworld,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-breakthrough,Breakthrough,TWICE,K-pop,Breakthrough|breakthrough|TWICE Breakthrough|Breakthrough TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-fake-and-true,Fake & True,TWICE,K-pop,Fake & True|fake & true|TWICE Fake & True|Fake & True TWICE|fake&true,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-kura-kura,Kura Kura,TWICE,K-pop,Kura Kura|kura kura|TWICE Kura Kura|Kura Kura TWICE|kurakura,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-doughnut,Doughnut,TWICE,K-pop,Doughnut|doughnut|TWICE Doughnut|Doughnut TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-celebrate,Celebrate,TWICE,K-pop,Celebrate|celebrate|TWICE Celebrate|Celebrate TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-candy-pop,Candy Pop,TWICE,K-pop,Candy Pop|candy pop|TWICE Candy Pop|Candy Pop TWICE|candypop,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-wake-me-up,Wake Me Up,TWICE,K-pop,Wake Me Up|wake me up|TWICE Wake Me Up|Wake Me Up TWICE|wakemeup,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-bdz,BDZ,TWICE,K-pop,BDZ|bdz|TWICE BDZ|BDZ TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-happy-happy,Happy Happy,TWICE,K-pop,Happy Happy|happy happy|TWICE Happy Happy|Happy Happy TWICE|happyhappy,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-fanfare,Fanfare,TWICE,K-pop,Fanfare|fanfare|TWICE Fanfare|Fanfare TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-better,Better,TWICE,K-pop,Better|better|TWICE Better|Better TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-basics,Basics,TWICE,K-pop,Basics|basics|TWICE Basics|Basics TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-queen-of-hearts,Queen of Hearts,TWICE,K-pop,Queen of Hearts|queen of hearts|TWICE Queen of Hearts|Queen of Hearts TWICE|queenofhearts,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-brave,Brave,TWICE,K-pop,Brave|brave|TWICE Brave|Brave TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-gone,Gone,TWICE,K-pop,Gone|gone|TWICE Gone|Gone TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-when-we-were-kids,When We Were Kids,TWICE,K-pop,When We Were Kids|when we were kids|TWICE When We Were Kids|When We Were Kids TWICE|whenwewerekids,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-icon,Icon,TWICE,K-pop,Icon|icon|TWICE Icon|Icon TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-last-waltz,Last Waltz,TWICE,K-pop,Last Waltz|last waltz|TWICE Last Waltz|Last Waltz TWICE|lastwaltz,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-espresso,Espresso,TWICE,K-pop,Espresso|espresso|TWICE Espresso|Espresso TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-rewind,Rewind,TWICE,K-pop,Rewind|rewind|TWICE Rewind|Rewind TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-cactus,Cactus,TWICE,K-pop,Cactus|cactus|TWICE Cactus|Cactus TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-hello,Hello,TWICE,K-pop,Hello|hello|TWICE Hello|Hello TWICE,元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
twice-1-3-2,"1, 3, 2",TWICE,K-pop,"1, 3, 2|TWICE 1, 3, 2|1, 3, 2 TWICE|1,3,2",元气|甜酷|Y2K,练舞房|舞台|日常,彩色短上衣|百褶裙|牛仔|运动鞋|发夹|棒球帽,沉闷全黑|厚重长外套,,元气甜酷和 Y2K 少女感更适配，推荐彩色短上衣、牛仔/百褶短裙、运动鞋和发夹，跳起来轻快出片。,
